Date,Team,Opponent,Imp_H,Imp_D,Imp_A,Mod_H,Mod_D,Mod_A,suspicious
2025-01-20,Chelsea,Wolves,0.6916813176644768,0.16359766817803278,0.14472101415749056,0.18600226683008841,0.08386687061744295,0.7301308625524686,True
2023-03-05,Reims,Ajaccio,0.5895128762022959,0.25131864722308406,0.1591684765746199,0.23505165135933903,0.13631495249068376,0.6286333961499773,True
2025-04-23,Ath Bilbao,Las Palmas,0.6880733944954128,0.1782437745740498,0.13368283093053734,0.18543876438049586,0.08277369409034133,0.7317875415291628,True
2021-10-03,PSV Eindhoven,Sparta Rotterdam,0.783132530120482,0.14457831325301207,0.07228915662650603,0.11267471459386913,0.03341820153436327,0.8539070838717675,True
2024-08-26,York,Boston Utd,0.5939172431797415,0.23299830309359093,0.1730844537266675,0.22513917341378029,0.16516971582702272,0.6096911107591969,True
2021-11-07,Almeria,Burgos,0.6528835690968444,0.25244831338411317,0.09466811751904243,0.2155662191032643,0.11662681172418532,0.6678069691725504,True
2025-04-21,Sutton,Barnet,0.1706543672528106,0.22398385701931392,0.6053617757278754,0.20514736171075193,0.6979621190449622,0.09689051924428582,True
2025-05-10,Mallorca,Valladolid,0.7137192704203014,0.18080888183980967,0.10547184773988898,0.18100714576907406,0.083344787884203,0.7356480663467229,True
2022-08-21,Sp Braga,Maritimo,0.6880733944954128,0.20795107033639143,0.10397553516819572,0.1560296610770976,0.07371051029293,0.7702598286299723,True
2023-12-03,Man City,Tottenham,0.7361963190184049,0.15828220858895706,0.10552147239263804,0.14807590083674743,0.06120090144763972,0.7907231977156128,True
2025-02-28,Stuttgart,Bayern Munich,0.19961114711600778,0.22575070209548498,0.5746381507885073,0.21017641003192228,0.6245971348736351,0.16522645509444261,True
2023-03-18,Utrecht,Go Ahead Eagles,0.5546995377503853,0.2357473035439137,0.20955315870570107,0.23175500422040662,0.18796819327508157,0.5802768025045117,True
2022-12-27,Man United,Nott'm Forest,0.7397444519166108,0.17350369872225962,0.08675184936112981,0.1474772438391583,0.06782536404161177,0.78469739211923,True
2025-04-02,Bournemouth,Ipswich,0.6942607775720708,0.1798466014281936,0.12589262099973553,0.1857953758861444,0.08382274642312655,0.730381877690729,True
2025-08-19,Wycombe,Exeter,0.5682242990654205,0.23439252336448596,0.19738317757009344,0.23494447601112095,0.17403522688288,0.591020297105999,True
2025-05-14,Hearts,St Johnstone,0.5638651471984806,0.24780389363722696,0.18833095916429252,0.2654595759748641,0.16957396391397445,0.5649664601111615,True
2021-10-03,St Pauli,Dresden,0.5608856088560886,0.23837638376383766,0.2007380073800738,0.20392235562022343,0.18590935223082655,0.61016829214895,True
2021-10-23,Bournemouth,Huddersfield,0.5913978494623655,0.23655913978494622,0.17204301075268816,0.22830676307216802,0.1446236655638667,0.6270695713639654,True
2025-03-04,Bradford,Cheltenham,0.577454180266131,0.259854381119759,0.16269143861410998,0.2582413368223742,0.14944619648051854,0.5923124666971071,True
2022-10-02,Lazio,Spezia,0.6818181818181818,0.19090909090909092,0.12727272727272726,0.17437617542646994,0.08481280786796275,0.7408110167055673,True
