Date,Team,Opponent,Imp_H,Imp_D,Imp_A,Mod_H,Mod_D,Mod_A,suspicious
2022-02-09,Man City,Brentford,0.8593903638151426,0.09950835791543756,0.041101278269419866,0.0636815956435838,0.009798995027842006,0.9265194093285741,True
2024-03-16,Bonnyrigg Rose,Clyde,0.3661971830985915,0.28169014084507044,0.35211267605633795,0.27993379495865217,0.3644241095046302,0.3556420955367175,False
2024-04-03,Fenerbahce,Ad. Demirspor,0.7590361445783133,0.1355421686746988,0.10542168674698794,0.16203463916544286,0.05253441339359995,0.7854309474409571,True
2022-02-26,Luton,Derby,0.5182625863770978,0.27097729516288255,0.21076011846001974,0.3072901004540843,0.2124825253384311,0.48022737420748474,False
2024-02-27,Notts County,Sutton,0.5609973285841497,0.2270703472840606,0.21193232413178986,0.18858539689694442,0.1922680827763889,0.6191465203266666,True
2023-09-27,Antwerp,Gent,0.44651162790697674,0.26046511627906976,0.2930232558139535,0.2648226724831538,0.2792257085870261,0.45595161892982006,False
2021-09-13,Alanyaspor,Giresunspor,0.47924823805794825,0.2678151918559123,0.2529365700861394,0.29654287620726716,0.2504486721465516,0.45300845164618125,False
2025-01-11,Torino,Juventus,0.18725617685305593,0.2925877763328999,0.5201560468140443,0.2692254306562889,0.5621740628006855,0.16860050654302558,True
2024-04-06,Guingamp,Amiens,0.4917509313464608,0.2846194784459819,0.22362959020755718,0.3330243065630524,0.19973347653168702,0.4672422169052607,False
2023-12-23,Oldham,Gateshead,0.32781456953642385,0.25496688741721857,0.4172185430463576,0.24379895399769502,0.4567994193380612,0.2994016266642438,False
2021-10-02,Newport County,Scunthorpe,0.556783031374282,0.2629253203711887,0.18029164825452937,0.25825026934804357,0.17628698567712078,0.5654627449748357,True
2023-04-02,Ath Madrid,Betis,0.6180910495661476,0.23641982645905146,0.1454891239748009,0.2530253321478107,0.14231125647277373,0.6046634113794157,True
2023-12-09,Rennes,Monaco,0.37410926365795727,0.2725653206650831,0.3533254156769596,0.2713323582651995,0.33628732732603883,0.3923803144087616,False
2022-03-12,Accrington,Charlton,0.41212601545472566,0.2916584109371904,0.29621557360808404,0.28890251562435365,0.32918375565025393,0.3819137287253924,False
2021-10-02,St Truiden,Oostende,0.4527177959791511,0.2501861504095309,0.29709605361131797,0.2573036385661717,0.2982596483315765,0.4444367131022518,False
